Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence
Sample978	986	0.976	119.93	12.163%	24.632	21.921%	0.0212
Sample979	982	0.937	239.453	24.384%	39.906	35.391%	0.065
Sample980	1011	0.953	210.432	20.814%	35.022	30.822%	0.0425
Sample981	978	0.976	101.027	10.33%	23.705	21.857%	0.0202
Sample982	992	0.986	76.63	7.725%	19.131	16.743%	0.0096
Sample983	1023	0.97	142.028	13.883%	28.727	24.229%	0.0265
Sample984	1008	0.991	79.906	7.927%	16.002	13.936%	0.0082
Sample985	988	0.976	158.31	16.023%	25.881	21.898%	0.0255
Sample986	1027	0.981	148.423	14.452%	23.402	19.617%	0.0163
Sample987	1008	0.94	203.637	20.202%	39.841	34.366%	0.0488
Sample988	1014	0.979	116.264	11.466%	23.889	20.654%	0.02
Sample989	992	0.984	88.596	8.931%	19.658	17.827%	0.0149
Sample990	984	0.945	219.529	22.31%	37.723	32.619%	0.0525
Sample991	978	0.986	78.914	8.069%	18.322	16.894%	0.0121
Sample992	1008	0.986	89.755	8.904%	19.279	16.956%	0.0128
Sample993	1008	0.983	89.797	8.908%	21.511	18.467%	0.0123
Sample994	1018	0.986	89.684	8.81%	19.233	16.706%	0.0131
Sample995	1027	0.977	122.472	11.925%	26.348	21.808%	0.0178
Sample996	992	0.98	107.809	10.868%	22.148	19.877%	0.0194
Sample997	992	0.977	94.322	9.508%	24.462	21.409%	0.0183
Sample998	1008	0.944	234.192	23.233%	39.652	33.036%	0.0519
Sample999	981	0.967	171.308	17.463%	29.974	25.559%	0.037
Sample1000	980	0.991	65.235	6.657%	14.57	13.388%	0.0075
Sample1001	1026	0.978	119.478	11.645%	23.859	20.762%	0.0217
Sample1002	1000	0.992	70.054	7.005%	14.324	12.757%	0.0069
Sample1003	979	0.986	92.924	9.492%	18.381	16.822%	0.0132
Sample1004	977	0.971	167.941	17.189%	28.961	23.886%	0.0334
Sample1005	978	0.992	65.686	6.716%	13.965	12.73%	0.0065
Sample1006	1008	0.984	90.253	8.954%	20.28	17.749%	0.0129
Sample1007	1000	0.981	104.075	10.408%	21.702	19.328%	0.0183
Sample1008	986	0.966	177.574	18.01%	30.712	25.744%	0.0352
Sample1009	1000	0.981	104.402	10.44%	21.537	19.48%	0.0186
Sample1010	1015	0.988	94.723	9.332%	17.856	15.56%	0.0117
Sample1011	1015	0.981	104.049	10.251%	22.219	19.445%	0.0183
Sample1012	1017	0.953	178.688	17.57%	33.997	31.156%	0.0409
Sample1013	1000	0.993	69.119	6.912%	14.01	12.352%	0.0066
Sample1014	981	0.985	127.626	13.01%	20.404	17.108%	0.0167
Sample1015	1000	0.978	130.484	13.048%	23.362	20.701%	0.0208
Sample1016	1014	0.983	105.922	10.446%	21.109	18.276%	0.015
Sample1017	1018	0.952	263.141	25.849%	40.657	30.975%	0.0488
Sample1018	1000	0.952	196.791	19.679%	34.444	30.832%	0.0421
Sample1019	968	0.967	189.968	19.625%	28.883	25.583%	0.0369
Sample1020	1008	0.991	79.906	7.927%	16.002	13.936%	0.0082
Sample1021	1008	0.96	254.04	25.202%	34.239	27.911%	0.0446
Sample1022	986	0.994	68.835	6.981%	12.511	11.198%	0.0051
Sample1023	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1024	1016	0.964	250.507	24.656%	32.449	26.608%	0.043
Sample1025	1000	0.992	71.583	7.158%	14.142	12.531%	0.0076
Sample1026	1035	0.916	257.473	24.877%	46.543	41.331%	0.0674
Sample1027	1008	0.966	132.093	13.104%	29.343	25.807%	0.0276
Sample1028	1019	0.965	198.186	19.449%	32.103	26.202%	0.0378
Sample1029	980	0.969	161.618	16.492%	29.485	24.747%	0.0313
Sample1030	985	0.983	90.324	9.17%	20.226	18.245%	0.0165
Sample1031	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1032	1012	0.972	181.499	17.935%	28.741	23.619%	0.0301
Sample1033	1005	0.956	259.617	25.833%	35.64	29.372%	0.046
Sample1034	1021	0.977	133.015	13.028%	25.002	21.517%	0.0233
Sample1035	985	0.98	94.544	9.598%	21.774	20.064%	0.0178
Sample1036	979	0.982	141.937	14.498%	22.814	19.045%	0.0212
Sample1037	1029	0.98	148.704	14.451%	23.941	19.708%	0.0203
Sample1038	1008	0.952	263.697	26.16%	37.825	30.688%	0.0529
Sample1039	1008	0.935	235.998	23.412%	39.825	36.875%	0.0536
Sample1040	1008	0.978	118.283	11.734%	24.211	21.086%	0.0204
Sample1041	986	0.948	179.845	18.24%	36.174	31.971%	0.0413
Sample1042	988	0.983	94.223	9.537%	20.409	18.196%	0.0148
Sample1043	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1044	994	0.938	255.936	25.748%	39.621	34.968%	0.0625
Sample1045	989	0.988	80.979	8.188%	16.839	15.158%	0.009
Sample1046	1027	0.979	121.59	11.839%	23.411	20.435%	0.0203
Sample1047	1019	0.978	121.956	11.968%	25.093	21.001%	0.0166
Sample1048	980	0.975	92.85	9.474%	24.319	22.094%	0.0229
Sample1049	978	0.985	86.433	8.838%	18.56	17.113%	0.0144
Sample1050	985	0.984	83.213	8.448%	19.606	17.686%	0.0116
Sample1051	973	0.977	152.124	15.635%	25.019	21.199%	0.0229
Sample1052	979	0.983	139.079	14.206%	21.929	18.189%	0.0176
Sample1053	992	0.989	79.101	7.974%	16.151	14.57%	0.0081
Sample1054	1015	0.988	100.208	9.873%	17.665	15.324%	0.012
Sample1055	1036	0.982	146.006	14.093%	22.592	18.782%	0.0167
Sample1056	1008	0.982	108.316	10.746%	21.35	18.871%	0.0165
Sample1057	992	0.988	79.509	8.015%	17.148	15.389%	0.0107
Sample1058	972	0.973	163.918	16.864%	26.535	22.943%	0.0281
Sample1059	1018	0.944	291.883	28.672%	41.758	33.141%	0.0585
Sample1060	1005	0.948	257.707	25.642%	40.057	31.978%	0.0516
Sample1061	987	0.964	185.657	18.81%	30.975	26.684%	0.0354
Sample1062	987	0.962	198.941	20.156%	31.168	27.148%	0.0372
Sample1063	974	0.984	135.287	13.89%	20.85	17.855%	0.0165
Sample1064	1000	0.98	106.45	10.645%	22.37	19.723%	0.0177
Sample1065	985	0.993	63.376	6.434%	12.986	11.714%	0.0054
Sample1066	965	0.981	146.619	15.194%	22.863	19.375%	0.0212
Sample1067	979	0.996	51.202	5.23%	10.384	9.503%	0.0043
Sample1068	1008	0.97	125.234	12.424%	28.167	24.181%	0.0257
Sample1069	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1070	1007	0.983	172.073	17.088%	23.319	18.618%	0.0226
Sample1071	1016	0.974	157.033	15.456%	26.579	22.933%	0.0237
Sample1072	1008	0.989	94.296	9.355%	16.997	14.803%	0.0111
Sample1073	1018	0.979	175.569	17.246%	25.677	20.229%	0.028
Sample1074	975	0.962	193.265	19.822%	31.617	27.472%	0.0372
Sample1075	1000	0.979	108.49	10.849%	22.811	20.213%	0.0176
Sample1076	1008	0.986	94.78	9.403%	19.307	16.98%	0.0134
Sample1077	1000	0.971	123.102	12.31%	27.335	24.101%	0.0222
Sample1078	985	0.979	98.5	10.0%	22.383	20.297%	0.0196
Sample1079	1019	0.908	298.695	29.313%	47.493	44.209%	0.0716
Sample1080	975	0.978	156.322	16.033%	25.042	21.001%	0.0256
Sample1081	1008	0.982	104.333	10.35%	21.264	18.795%	0.0179
Sample1082	992	0.993	64.015	6.453%	13.242	11.823%	0.0065
Sample1083	1008	0.985	87.987	8.729%	19.828	17.353%	0.0127
Sample1084	1035	0.976	137.725	13.307%	26.902	22.132%	0.0208
Sample1085	992	0.991	71.156	7.173%	15.074	13.67%	0.0102
Sample1086	986	0.989	70.229	7.123%	16.327	14.614%	0.009
Sample1087	986	0.979	90.35	9.163%	22.902	20.279%	0.0164
Sample1088	985	0.951	180.119	18.286%	34.437	31.228%	0.0441
Sample1089	981	0.983	92.864	9.466%	20.363	18.585%	0.0162
Sample1090	1035	0.982	154.474	14.925%	22.974	18.9%	0.0195
Sample1091	1000	0.986	103.301	10.33%	19.036	16.784%	0.0139
Sample1092	1008	0.983	100.217	9.942%	20.748	18.248%	0.0149
Sample1093	980	0.978	94.726	9.666%	23.104	20.99%	0.0179
Sample1094	992	0.993	66.131	6.666%	13.54	12.089%	0.0062
Sample1095	1000	0.95	262.963	26.296%	38.689	31.364%	0.0481
Sample1096	985	0.973	110.079	11.176%	25.746	23.225%	0.0246
Sample1097	986	0.982	99.726	10.114%	21.033	18.826%	0.0172
Sample1098	1008	0.988	84.327	8.366%	17.756	15.464%	0.0105
Sample1099	975	0.972	181.823	18.649%	27.084	23.722%	0.0325
Sample1100	1007	0.958	259.054	25.725%	36.252	28.878%	0.0492
Sample1101	1019	0.985	101.996	10.009%	20.127	17.536%	0.0162
Sample1102	996	0.955	251.447	25.246%	36.805	29.932%	0.0495
Sample1103	1008	0.949	281.979	27.974%	39.772	31.819%	0.0582
Sample1104	981	0.941	200.5	20.438%	41.099	33.927%	0.044
Sample1105	1008	0.964	134.126	13.306%	30.168	26.665%	0.0329
Sample1106	1000	0.957	179.421	17.942%	33.099	29.183%	0.0404
Sample1107	992	0.976	134.381	13.546%	24.151	21.563%	0.0207
Sample1108	985	0.985	82.852	8.411%	19.231	17.439%	0.0124
Sample1109	971	0.945	189.139	19.479%	36.127	32.885%	0.0486
Sample1110	1000	0.986	92.904	9.29%	19.222	16.948%	0.0128
Sample1111	982	0.965	189.936	19.342%	30.979	26.295%	0.0381
Sample1112	981	0.976	97.079	9.896%	24.379	21.749%	0.02
Sample1113	1023	0.944	230.956	22.576%	37.761	33.806%	0.0502
Sample1114	1026	0.987	109.946	10.716%	18.568	16.024%	0.0135
Sample1115	980	0.992	60.807	6.205%	13.795	12.533%	0.0072
Sample1116	1000	0.923	237.678	23.768%	43.677	39.299%	0.0654
Sample1117	1008	0.947	199.069	19.749%	35.98	33.086%	0.0479
Sample1118	979	0.982	95.987	9.805%	21.171	19.059%	0.0136
Sample1119	965	0.954	206.615	21.411%	35.205	30.094%	0.0483
Sample1120	1008	0.98	101.231	10.043%	22.658	19.83%	0.0167
Sample1121	1032	0.967	218.538	21.176%	32.326	25.5%	0.0332
Sample1122	1001	0.961	208.651	20.844%	32.652	27.534%	0.039
Sample1123	986	0.974	162.084	16.439%	26.752	22.719%	0.0295
Sample1124	1000	0.988	84.834	8.483%	17.865	15.751%	0.0114
Sample1125	1024	0.985	104.491	10.204%	20.084	17.371%	0.013
Sample1126	1015	0.982	104.129	10.259%	21.392	18.813%	0.017
Sample1127	984	0.977	136.813	13.904%	23.54	21.634%	0.0215
Sample1128	992	0.983	89.415	9.014%	20.415	18.228%	0.0128
Sample1129	982	0.977	136.574	13.908%	24.698	21.225%	0.0257
Sample1130	985	0.959	243.027	24.673%	33.4	28.259%	0.0449
Sample1131	1008	0.991	79.906	7.927%	16.002	13.936%	0.0082
Sample1132	1022	0.94	233.753	22.872%	41.344	34.282%	0.0478
Sample1133	1027	0.984	114.817	11.18%	21.042	18.043%	0.0153
Sample1134	968	0.978	152.51	15.755%	24.42	20.701%	0.0238
Sample1135	1014	0.961	252.891	24.94%	35.756	27.957%	0.0438
Sample1136	1016	0.965	226.139	22.258%	32.013	26.309%	0.0383
Sample1137	1000	0.988	81.254	8.125%	16.982	15.28%	0.0119
Sample1138	1014	0.979	113.025	11.146%	22.895	20.166%	0.0189
Sample1139	1027	0.973	133.333	12.983%	26.842	23.218%	0.0251
Sample1140	968	0.949	215.502	22.263%	35.901	31.468%	0.0518
Sample1141	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1142	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1143	1021	0.978	152.634	14.949%	24.33	20.841%	0.0203
Sample1144	1023	0.935	266.239	26.025%	43.272	35.501%	0.0657
Sample1145	996	0.943	286.677	28.783%	41.371	33.329%	0.0604
Sample1146	1026	0.984	104.299	10.166%	20.586	17.914%	0.0148
Sample1147	975	0.978	151.588	15.547%	24.332	20.792%	0.0238
Sample1148	992	0.989	74.926	7.553%	16.678	14.968%	0.0103
Sample1149	1036	0.97	158.221	15.272%	29.473	24.478%	0.0289
Sample1150	992	0.99	69.019	6.958%	15.296	13.799%	0.0089
Sample1151	1001	0.967	171.095	17.092%	30.861	25.496%	0.0351
Sample1152	1015	0.956	260.728	25.687%	36.988	29.395%	0.0465
Sample1153	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1154	973	0.979	152.107	15.633%	24.128	20.444%	0.0254
Sample1155	987	0.959	211.026	21.381%	32.431	28.248%	0.0444
Sample1156	989	0.987	85.822	8.678%	17.703	15.936%	0.0129
Sample1157	986	0.986	89.149	9.041%	18.309	16.473%	0.0119
Sample1158	1008	0.979	122.118	12.115%	23.466	20.338%	0.0171
Sample1159	975	0.979	148.034	15.183%	24.132	20.393%	0.0231
Sample1160	1007	0.954	262.265	26.044%	37.646	30.036%	0.049
Sample1161	1014	0.986	100.921	9.953%	19.342	16.827%	0.0118
Sample1162	985	0.978	102.441	10.4%	23.127	20.862%	0.0202
Sample1163	973	0.954	199.185	20.471%	34.112	30.148%	0.0465
Sample1164	1008	0.99	80.458	7.982%	16.14	14.411%	0.011
Sample1165	982	0.975	163.004	16.599%	26.632	22.144%	0.0272
Sample1166	985	0.991	68.42	6.946%	14.844	13.461%	0.0092
Sample1167	996	0.962	241.608	24.258%	32.716	27.332%	0.0453
Sample1168	1008	0.963	204.652	20.303%	30.702	26.969%	0.032
Sample1169	1008	0.986	85.493	8.481%	19.485	16.888%	0.0112
Sample1170	979	0.963	170.682	17.434%	30.261	27.242%	0.0285
Sample1171	967	0.973	164.536	17.015%	27.157	22.953%	0.0283
Sample1172	992	0.99	73.809	7.44%	15.511	13.993%	0.0082
Sample1173	963	0.979	104.398	10.841%	22.035	20.343%	0.02
Sample1174	988	0.989	80.447	8.142%	16.42	14.715%	0.0102
Sample1175	1008	0.981	103.181	10.236%	22.209	19.249%	0.0161
Sample1176	1008	0.986	99.064	9.828%	19.315	16.741%	0.0121
Sample1177	978	0.987	73.706	7.536%	17.678	16.3%	0.0121
Sample1178	980	0.98	142.884	14.58%	23.467	19.923%	0.0222
Sample1179	992	0.986	83.704	8.438%	18.67	16.755%	0.0131
Sample1180	986	0.99	69.884	7.088%	15.806	14.221%	0.009
Sample1181	1014	0.989	86.788	8.559%	17.063	14.823%	0.0102
Sample1182	1022	0.975	196.865	19.263%	28.655	22.255%	0.0251
Sample1183	1000	0.986	78.673	7.867%	18.821	16.847%	0.0139
Sample1184	1008	0.981	114.069	11.316%	21.997	19.443%	0.018
Sample1185	980	0.977	105.055	10.72%	23.57	21.413%	0.0225
Sample1186	992	0.986	83.693	8.437%	18.571	16.841%	0.0137
Sample1187	1021	0.984	109.078	10.683%	20.635	18.09%	0.0161
Sample1188	1014	0.985	100.195	9.881%	20.521	17.503%	0.0122
Sample1189	1017	0.962	233.446	22.954%	33.827	27.306%	0.0426
Sample1190	980	0.991	74.868	7.64%	15.078	13.698%	0.0087
Sample1191	985	0.979	145.978	14.82%	24.144	20.525%	0.0246
Sample1192	982	0.984	133.454	13.59%	21.046	17.689%	0.0202
Sample1193	1028	0.911	285.858	27.807%	47.743	42.445%	0.074
Sample1194	976	0.969	172.396	17.664%	30.011	24.649%	0.026
Sample1195	1000	0.993	69.402	6.94%	13.95	12.299%	0.0068
Sample1196	1000	0.982	84.758	8.476%	21.328	18.994%	0.0166
Sample1197	998	0.964	233.995	23.446%	32.399	26.786%	0.0416
Sample1198	1019	0.991	87.781	8.614%	15.723	13.699%	0.0094
Sample1199	1008	0.991	79.906	7.927%	16.002	13.936%	0.0082
Sample1200	980	0.97	158.512	16.175%	29.175	24.499%	0.0279
Sample1201	982	0.977	155.859	15.872%	25.134	21.125%	0.0224
Sample1202	1000	0.973	138.436	13.844%	26.335	23.104%	0.0273
Sample1203	1008	0.986	95.788	9.503%	18.977	16.773%	0.0129
Sample1204	992	0.994	61.313	6.181%	12.741	11.376%	0.0055
Sample1205	1012	0.952	188.239	18.601%	35.122	30.892%	0.0415
Sample1206	992	0.982	93.745	9.45%	20.759	18.825%	0.0165
Sample1207	992	0.974	110.405	11.13%	25.328	22.849%	0.0255
Sample1208	1024	0.951	195.052	19.048%	35.049	31.516%	0.0416
Sample1209	972	0.987	80.511	8.283%	17.276	15.798%	0.0117
Sample1210	985	0.993	59.934	6.085%	12.775	11.524%	0.0051
Sample1211	985	0.962	170.935	17.354%	30.696	27.547%	0.0329
Sample1212	1000	0.981	107.344	10.734%	21.658	19.191%	0.0185
Sample1213	1000	0.983	92.281	9.228%	20.402	18.17%	0.0162
Sample1214	986	0.972	164.105	16.644%	27.778	23.365%	0.0267
Sample1215	978	0.985	80.301	8.211%	18.676	17.22%	0.0134
Sample1216	1027	0.985	107.541	10.471%	20.486	17.481%	0.0135
Sample1217	985	0.984	91.312	9.27%	19.712	17.875%	0.0157
Sample1218	1013	0.955	263.985	26.06%	37.155	29.839%	0.0522
Sample1219	982	0.979	150.016	15.277%	24.215	20.627%	0.0226
Sample1220	985	0.993	59.905	6.082%	12.94	11.734%	0.0065
Sample1221	970	0.955	250.117	25.785%	36.903	29.685%	0.0529
Sample1222	1025	0.98	115.838	11.301%	23.259	19.998%	0.0182
Sample1223	994	0.977	166.549	16.755%	25.542	21.729%	0.0254
Sample1224	990	0.966	139.693	14.11%	28.541	25.808%	0.0309
Sample1225	1015	0.979	115.123	11.342%	22.939	20.174%	0.0189
Sample1226	1026	0.982	112.485	10.963%	22.154	19.105%	0.0187
Sample1227	988	0.984	88.957	9.004%	19.601	17.565%	0.0142
Sample1228	963	0.943	212.938	22.112%	35.558	34.345%	0.0454
Sample1229	976	0.962	195.131	19.993%	32.712	27.349%	0.0355
Sample1230	984	0.945	228.73	23.245%	38.269	32.717%	0.0551
Sample1231	1033	0.987	128.362	12.426%	19.358	16.338%	0.0144
Sample1232	988	0.973	111.781	11.314%	25.666	22.883%	0.0219
Sample1233	980	0.995	53.294	5.438%	11.053	10.042%	0.004
Sample1234	1015	0.983	105.55	10.399%	21.209	18.398%	0.0156
Sample1235	1013	0.974	192.539	19.007%	28.845	22.761%	0.0299
Sample1236	980	0.984	87.339	8.912%	19.885	18.065%	0.0159
Sample1237	1014	0.989	86.788	8.559%	17.063	14.823%	0.0102
Sample1238	974	0.981	139.517	14.324%	22.395	19.526%	0.0211
Sample1239	992	0.992	67.611	6.816%	14.58	13.018%	0.0071
Sample1240	987	0.965	184.369	18.68%	30.515	26.384%	0.0346
Sample1241	972	0.957	191.578	19.71%	33.646	28.866%	0.0414
Sample1242	1000	0.979	107.25	10.725%	23.167	20.528%	0.0208
Sample1243	981	0.975	169.841	17.313%	26.781	22.226%	0.0288
Sample1244	1023	0.974	134.611	13.158%	27.702	23.024%	0.0226
Sample1245	979	0.97	176.506	18.029%	29.108	24.226%	0.0341
Sample1246	1008	0.986	93.971	9.323%	19.372	16.954%	0.013
Sample1247	981	0.985	80.947	8.251%	18.734	17.087%	0.0132
Sample1248	1028	0.981	151.682	14.755%	23.527	19.624%	0.0179
Sample1249	992	0.99	72.817	7.34%	15.815	14.193%	0.0089
Sample1250	979	0.982	151.279	15.452%	23.333	19.061%	0.0223
Sample1251	985	0.981	90.736	9.212%	21.303	19.42%	0.0167
Sample1252	987	0.959	209.241	21.2%	32.626	28.209%	0.042
Sample1253	1008	0.986	92.86	9.212%	18.795	16.449%	0.0107
Sample1254	992	0.989	80.074	8.072%	16.389	14.708%	0.011
Sample1255	985	0.985	72.855	7.396%	19.433	17.339%	0.0087
Sample1256	1008	0.987	91.0	9.028%	18.505	16.356%	0.0131
Sample1257	1000	0.987	88.404	8.84%	18.392	16.216%	0.0118
Sample1258	979	0.975	117.997	12.053%	24.768	22.297%	0.0221
Sample1259	1008	0.989	86.911	8.622%	16.909	14.798%	0.01
Sample1260	984	0.966	183.601	18.659%	30.119	26.044%	0.0329
Sample1261	1018	0.96	257.633	25.308%	35.616	28.249%	0.0489
Sample1262	980	0.995	60.073	6.13%	10.678	9.701%	0.0044
Sample1263	992	0.987	81.537	8.219%	17.831	16.17%	0.0138
Sample1264	1022	0.976	120.591	11.8%	25.05	21.6%	0.019
Sample1265	980	0.989	77.222	7.88%	16.559	15.044%	0.0104
Sample1266	974	0.98	147.427	15.136%	23.407	19.892%	0.0212
Sample1267	975	0.982	136.73	14.024%	21.506	18.858%	0.0182
Sample1268	1018	0.987	97.046	9.533%	18.721	16.04%	0.0111
Sample1269	992	0.984	85.262	8.595%	19.579	17.755%	0.0136
Sample1270	981	0.968	173.447	17.681%	30.902	25.283%	0.0312
Sample1271	1015	0.986	101.275	9.978%	18.879	16.603%	0.014
Sample1272	974	0.97	175.862	18.056%	27.334	24.314%	0.0317
Sample1273	1015	0.982	101.567	10.007%	21.818	19.001%	0.0168
Sample1274	1001	0.956	205.66	20.545%	35.156	29.441%	0.0419
Sample1275	981	0.978	150.896	15.382%	24.968	20.829%	0.0241
Sample1276	1015	0.95	286.286	28.206%	38.97	31.134%	0.0616
Sample1277	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1278	984	0.972	163.889	16.655%	28.016	23.522%	0.026
Sample1279	986	0.987	84.493	8.569%	18.434	16.416%	0.0118
Sample1280	986	0.958	240.141	24.355%	34.382	28.794%	0.0455
Sample1281	1008	0.96	252.219	25.022%	35.832	28.406%	0.0455
Sample1282	979	0.961	190.667	19.476%	33.089	28.047%	0.0373
Sample1283	1002	0.937	270.57	27.003%	45.566	35.065%	0.0584
Sample1284	1000	0.993	69.119	6.912%	14.01	12.352%	0.0066
Sample1285	1001	0.963	173.591	17.342%	32.515	27.044%	0.0364
Sample1286	964	0.912	241.716	25.074%	44.564	41.893%	0.0772
Sample1287	980	0.986	84.829	8.656%	18.092	16.436%	0.0138
Sample1288	981	0.952	211.327	21.542%	36.128	30.515%	0.0467
Sample1289	989	0.988	83.724	8.466%	17.494	15.748%	0.0119
Sample1290	1008	0.985	103.419	10.26%	19.311	17.069%	0.0147
Sample1291	1019	0.967	199.516	19.58%	31.447	25.787%	0.0344
Sample1292	1008	0.984	101.524	10.072%	20.441	18.067%	0.0171
Sample1293	992	0.97	132.005	13.307%	27.198	24.409%	0.0292
Sample1294	1013	0.974	130.536	12.886%	26.231	22.53%	0.023
Sample1295	1000	0.967	165.753	16.575%	28.979	25.678%	0.0332
Sample1296	1008	0.967	193.142	19.161%	29.909	25.354%	0.035
Sample1297	1008	0.962	246.265	24.431%	33.678	27.52%	0.0435
Sample1298	965	0.957	194.639	20.17%	33.055	28.997%	0.0425
Sample1299	1018	0.961	241.609	23.734%	35.067	27.555%	0.0405
Sample1300	1000	0.988	83.937	8.394%	17.462	15.32%	0.0104
Sample1301	1008	0.988	87.969	8.727%	17.406	15.233%	0.0107
Sample1302	1021	0.921	267.342	26.184%	46.754	39.984%	0.0691
Sample1303	992	0.926	234.04	23.593%	42.214	38.282%	0.067
Sample1304	1008	0.931	234.006	23.215%	40.844	37.559%	0.0575
Sample1305	1012	0.958	216.194	21.363%	34.476	28.784%	0.0428
Sample1306	1034	0.979	128.029	12.382%	24.79	20.664%	0.0192
Sample1307	1018	0.983	113.729	11.172%	21.037	18.273%	0.0167
Sample1308	973	0.971	175.622	18.05%	28.657	24.075%	0.0322
Sample1309	992	0.991	65.445	6.597%	15.168	13.683%	0.0083
Sample1310	983	0.95	194.128	19.749%	33.871	31.766%	0.0398
Sample1311	986	0.978	152.535	15.47%	24.829	20.813%	0.026
Sample1312	974	0.961	244.344	25.087%	36.388	27.838%	0.0518
Sample1313	968	0.975	159.076	16.433%	25.743	22.41%	0.0262
Sample1314	985	0.982	91.623	9.302%	21.055	18.993%	0.0166
Sample1315	1002	0.946	291.787	29.12%	40.06	32.3%	0.0633
Sample1316	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1317	1008	0.982	105.932	10.509%	21.157	18.795%	0.0178
Sample1318	980	0.992	67.797	6.918%	14.32	13.01%	0.0073
Sample1319	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1320	1008	0.979	109.069	10.82%	23.8	20.628%	0.019
Sample1321	968	0.973	165.69	17.117%	27.039	22.921%	0.0325
Sample1322	1015	0.952	263.565	25.967%	37.654	30.654%	0.0525
Sample1323	1001	0.939	290.791	29.05%	42.378	34.372%	0.0577
Sample1324	968	0.977	155.08	16.021%	24.997	21.565%	0.0276
Sample1325	1000	0.99	76.326	7.633%	16.051	14.368%	0.0101
Sample1326	975	0.97	155.062	15.904%	29.27	24.778%	0.0271
Sample1327	967	0.973	158.255	16.366%	26.69	23.161%	0.0311
Sample1328	980	0.956	164.816	16.818%	32.657	29.669%	0.0345
Sample1329	1008	0.98	104.237	10.341%	23.231	20.039%	0.0164
Sample1330	985	0.992	61.48	6.242%	13.418	12.232%	0.0079
Sample1331	966	0.969	186.284	19.284%	29.024	24.669%	0.0358
Sample1332	1007	0.944	264.188	26.235%	41.204	32.978%	0.0554
Sample1333	1008	0.98	108.621	10.776%	23.391	20.177%	0.0172
Sample1334	973	0.967	227.491	23.38%	33.188	25.655%	0.0466
Sample1335	988	0.963	184.717	18.696%	33.039	27.114%	0.04
Sample1336	985	0.982	95.996	9.746%	21.204	19.029%	0.0158
Sample1337	1000	0.986	87.863	8.786%	18.531	16.674%	0.0146
Sample1338	1001	0.972	164.453	16.429%	28.233	23.563%	0.0314
Sample1339	992	0.985	90.73	9.146%	18.852	17.007%	0.0152
Sample1340	980	0.973	166.233	16.963%	27.468	23.14%	0.0291
Sample1341	1016	0.983	99.393	9.783%	21.638	18.681%	0.0138
Sample1342	1035	0.98	159.13	15.375%	24.118	20.279%	0.0231
Sample1343	981	0.979	94.843	9.668%	22.067	20.248%	0.0168
Sample1344	1017	0.941	228.882	22.506%	38.581	34.885%	0.0489
Sample1345	1027	0.981	114.808	11.179%	22.498	19.638%	0.0176
Sample1346	985	0.984	86.351	8.767%	19.937	17.985%	0.0144
Sample1347	974	0.973	170.681	17.524%	27.461	23.601%	0.0277
Sample1348	988	0.986	85.057	8.609%	18.423	16.51%	0.0101
Sample1349	973	0.975	161.033	16.55%	25.973	22.012%	0.0258
Sample1350	981	0.932	197.307	20.113%	40.652	36.426%	0.0547
Sample1351	1031	0.976	204.459	19.831%	28.726	21.822%	0.0286
Sample1352	1008	0.991	78.599	7.798%	15.499	13.564%	0.0088
Sample1353	1016	0.959	265.689	26.15%	35.193	28.583%	0.0498
Sample1354	982	0.98	137.7	14.022%	22.841	19.742%	0.0198
Sample1355	979	0.967	166.371	16.994%	31.197	25.485%	0.0352
Sample1356	985	0.989	70.39	7.146%	16.206	14.619%	0.0095
Sample1357	985	0.986	87.167	8.849%	19.052	16.999%	0.0114
Sample1358	1015	0.957	264.308	26.04%	35.692	28.987%	0.0489
Sample1359	992	0.99	72.27	7.285%	15.852	14.375%	0.0087
Sample1360	989	0.996	60.176	6.085%	9.495	8.547%	0.0033
Sample1361	980	0.968	181.71	18.542%	29.799	25.143%	0.0325
Sample1362	980	0.975	153.807	15.695%	26.975	22.244%	0.0256
Sample1363	975	0.968	167.06	17.134%	28.94	25.377%	0.0362
Sample1364	979	0.989	67.174	6.861%	16.174	14.802%	0.0081
Sample1365	1034	0.98	117.213	11.336%	23.039	19.813%	0.0207
Sample1366	1018	0.98	106.182	10.43%	22.488	19.713%	0.0191
Sample1367	1019	0.982	110.437	10.838%	22.405	19.086%	0.0157
Sample1368	1008	0.986	91.875	9.115%	18.475	16.412%	0.0138
Sample1369	1003	0.983	148.181	14.774%	23.057	18.336%	0.0206
Sample1370	980	0.981	102.992	10.509%	21.544	19.356%	0.0177
Sample1371	1008	0.983	101.263	10.046%	21.564	18.69%	0.016
