Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence
Sample788	29449	1.0	584.165	1.984%	96.177	1.72%	0.0005
Sample789	29489	1.0	589.611	1.999%	97.85	1.747%	0.0005
Sample790	29518	1.0	589.489	1.997%	97.621	1.742%	0.0005
Sample791	29549	1.0	589.37	1.995%	97.517	1.738%	0.0005
Sample792	29586	1.0	582.704	1.97%	96.633	1.72%	0.0005
Sample793	29602	1.0	585.923	1.979%	97.807	1.74%	0.0005
Sample794	29639	1.0	583.112	1.967%	98.179	1.745%	0.0005
Sample795	29671	1.0	588.728	1.984%	99.208	1.761%	0.0005
Sample796	29717	1.0	594.998	2.002%	99.221	1.759%	0.0005
Sample797	29748	1.0	593.615	1.995%	99.684	1.765%	0.0005
Sample798	29785	1.0	596.56	2.003%	100.271	1.773%	0.0005
Sample799	29827	1.0	600.506	2.013%	100.097	1.768%	0.0005
Sample800	29855	1.0	598.975	2.006%	100.195	1.767%	0.0005
Sample801	29884	1.0	594.686	1.99%	100.227	1.766%	0.0005
Sample802	29922	1.0	592.894	1.981%	99.891	1.758%	0.0005
Sample803	29952	1.0	595.857	1.989%	100.246	1.762%	0.0005
Sample804	29983	1.0	591.985	1.974%	99.604	1.749%	0.0005
Sample805	30007	1.0	592.461	1.974%	100.262	1.759%	0.0005
Sample806	30032	1.0	594.748	1.98%	101.361	1.777%	0.0005
Sample807	30061	1.0	591.187	1.967%	101.013	1.769%	0.0005
Sample808	30084	1.0	588.594	1.957%	100.81	1.764%	0.0005
Sample809	30127	1.0	592.869	1.968%	101.144	1.767%	0.0005
Sample810	30153	1.0	592.934	1.966%	101.855	1.778%	0.0005
Sample811	30182	1.0	591.239	1.959%	102.122	1.781%	0.0005
Sample812	30215	1.0	585.391	1.937%	100.876	1.757%	0.0005
Sample813	30239	1.0	585.413	1.936%	101.0	1.757%	0.0005
Sample814	30266	1.0	583.865	1.929%	101.508	1.765%	0.0005
Sample815	30294	1.0	581.163	1.918%	101.182	1.757%	0.0005
Sample816	30338	1.0	584.101	1.925%	100.943	1.75%	0.0005
Sample817	30376	1.0	581.047	1.913%	100.582	1.741%	0.0005
Sample818	30417	1.0	579.407	1.905%	100.664	1.741%	0.0005
Sample819	30458	1.0	578.483	1.899%	101.092	1.746%	0.0005
Sample820	30497	1.0	576.541	1.89%	101.267	1.746%	0.0005
Sample821	30527	1.0	577.459	1.892%	101.669	1.752%	0.0005
Sample822	30557	1.0	579.001	1.895%	102.07	1.757%	0.0005
Sample823	30588	1.0	573.323	1.874%	101.161	1.739%	0.0005
Sample824	30611	1.0	575.525	1.88%	102.435	1.76%	0.0005
Sample825	30653	1.0	572.314	1.867%	102.118	1.752%	0.0005
Sample826	30697	1.0	573.099	1.867%	101.66	1.741%	0.0005
Sample827	30727	1.0	572.075	1.862%	101.925	1.744%	0.0005
Sample828	30756	1.0	572.47	1.861%	102.847	1.758%	0.0005
Sample829	30784	1.0	567.833	1.845%	102.613	1.752%	0.0005
Sample830	30864	1.0	587.689	1.904%	102.818	1.752%	0.0005
Sample831	30888	1.0	587.118	1.901%	103.042	1.754%	0.0005
Sample832	30926	1.0	590.192	1.908%	103.065	1.752%	0.0005
Sample833	30954	1.0	588.581	1.901%	103.356	1.755%	0.0005
Sample834	30987	1.0	587.93	1.897%	103.448	1.755%	0.0005
Sample835	31010	1.0	577.059	1.861%	101.355	1.718%	0.0005
Sample836	31038	1.0	579.324	1.866%	102.466	1.736%	0.0005
Sample837	31078	1.0	582.549	1.874%	101.971	1.725%	0.0005
Sample838	31104	1.0	580.852	1.867%	102.292	1.729%	0.0005
Sample839	31136	1.0	574.548	1.845%	102.593	1.732%	0.0005
Sample840	31320	1.0	581.273	1.856%	103.571	1.743%	0.0005
Sample841	31363	1.0	585.749	1.868%	103.058	1.732%	0.0005
Sample842	31393	1.0	582.844	1.857%	103.118	1.731%	0.0005
Sample843	31416	1.0	571.421	1.819%	101.243	1.698%	0.0005
Sample844	31444	1.0	568.918	1.809%	101.05	1.693%	0.0005
Sample845	31482	1.0	578.266	1.837%	101.446	1.698%	0.0005
Sample846	31556	1.0	578.77	1.834%	101.431	1.694%	0.0005
Sample847	31603	1.0	582.587	1.843%	102.436	1.708%	0.0005
Sample848	31633	1.0	577.914	1.827%	102.237	1.703%	0.0005
Sample849	31709	1.0	583.821	1.841%	103.362	1.718%	0.0005
Sample850	31726	1.0	578.197	1.822%	102.095	1.696%	0.0004
Sample851	31760	1.0	576.696	1.816%	101.789	1.69%	0.0004
Sample852	31790	1.0	576.705	1.814%	102.017	1.692%	0.0004
Sample853	31831	1.0	580.86	1.825%	102.115	1.691%	0.0004
Sample854	31870	1.0	576.264	1.808%	101.871	1.685%	0.0004
Sample855	31893	1.0	567.527	1.779%	100.123	1.655%	0.0004
Sample856	31923	1.0	562.092	1.761%	99.597	1.644%	0.0004
Sample857	31966	1.0	566.419	1.772%	100.505	1.658%	0.0004
Sample858	31993	1.0	565.922	1.769%	100.889	1.662%	0.0004
Sample859	32065	1.0	570.035	1.778%	102.104	1.679%	0.0004
Sample860	32091	1.0	568.84	1.773%	102.213	1.68%	0.0004
Sample861	32121	1.0	563.663	1.755%	101.769	1.67%	0.0004
Sample862	32151	1.0	562.485	1.75%	101.458	1.664%	0.0004
Sample863	32179	1.0	562.196	1.747%	101.936	1.67%	0.0004
Sample864	32208	1.0	565.755	1.757%	102.236	1.673%	0.0004
Sample865	32246	1.0	565.802	1.755%	101.61	1.661%	0.0004
Sample866	32275	1.0	563.99	1.747%	102.322	1.671%	0.0004
Sample867	32304	1.0	563.987	1.746%	102.329	1.669%	0.0004
Sample868	32326	1.0	558.185	1.727%	101.274	1.651%	0.0004
Sample869	32360	1.0	555.777	1.717%	102.145	1.664%	0.0004
Sample870	32393	1.0	557.631	1.721%	102.618	1.67%	0.0004
Sample871	32424	1.0	557.755	1.72%	101.518	1.65%	0.0004
Sample872	32447	1.0	549.7	1.694%	99.806	1.621%	0.0004
Sample873	32486	1.0	553.603	1.704%	98.821	1.603%	0.0004
Sample874	32517	1.0	547.282	1.683%	98.34	1.594%	0.0004
Sample875	32539	1.0	550.752	1.693%	98.999	1.603%	0.0004
Sample876	32565	1.0	551.451	1.693%	98.942	1.601%	0.0004
Sample877	32588	1.0	542.489	1.665%	97.306	1.574%	0.0004
Sample878	32671	1.0	575.78	1.762%	100.849	1.627%	0.0004
Sample879	32697	1.0	571.459	1.748%	100.304	1.617%	0.0004
Sample880	32720	1.0	571.692	1.747%	100.426	1.619%	0.0004
Sample881	32755	1.0	566.11	1.728%	99.717	1.605%	0.0004
Sample882	32786	1.0	567.003	1.729%	100.203	1.612%	0.0004
Sample883	32813	1.0	566.477	1.726%	99.693	1.602%	0.0004
Sample884	32846	1.0	566.373	1.724%	100.964	1.621%	0.0004
Sample885	32874	1.0	567.842	1.727%	101.789	1.632%	0.0004
Sample886	32905	1.0	562.4	1.709%	100.894	1.616%	0.0004
Sample887	32933	1.0	561.749	1.706%	101.213	1.62%	0.0004
Sample888	32958	1.0	554.509	1.682%	101.05	1.616%	0.0004
Sample889	32996	1.0	554.082	1.679%	99.245	1.585%	0.0004
Sample890	33027	1.0	546.725	1.655%	98.797	1.576%	0.0004
Sample891	33056	1.0	547.668	1.657%	99.36	1.584%	0.0004
Sample892	33083	1.0	545.756	1.65%	99.315	1.582%	0.0004
Sample893	33111	1.0	544.728	1.645%	99.397	1.582%	0.0004
Sample894	33155	1.0	545.262	1.645%	99.536	1.582%	0.0004
Sample895	33229	1.0	551.771	1.661%	101.015	1.602%	0.0004
Sample896	33271	1.0	563.54	1.694%	101.275	1.604%	0.0004
Sample897	33294	1.0	566.689	1.702%	102.488	1.622%	0.0004
Sample898	33470	1.0	580.957	1.736%	104.195	1.644%	0.0004
Sample899	33499	1.0	579.162	1.729%	104.349	1.645%	0.0004
Sample900	33538	1.0	581.342	1.733%	103.306	1.627%	0.0004
Sample901	33572	1.0	580.895	1.73%	103.787	1.633%	0.0004
Sample902	33602	1.0	575.251	1.712%	103.623	1.628%	0.0004
Sample903	33639	1.0	577.157	1.716%	104.512	1.64%	0.0004
Sample904	33667	1.0	578.938	1.72%	105.07	1.648%	0.0004
Sample905	33696	1.0	580.535	1.723%	105.786	1.657%	0.0004
Sample906	33723	1.0	584.941	1.735%	106.235	1.663%	0.0004
Sample907	33749	1.0	585.057	1.734%	106.827	1.671%	0.0004
Sample908	33784	1.0	587.31	1.738%	107.154	1.674%	0.0004
Sample909	33815	1.0	586.036	1.733%	107.964	1.685%	0.0004
Sample910	33898	1.0	600.869	1.773%	109.429	1.704%	0.0004
Sample911	33925	1.0	598.688	1.765%	109.89	1.709%	0.0004
Sample912	33951	1.0	598.13	1.762%	110.191	1.713%	0.0004
Sample913	33991	1.0	597.2	1.757%	109.608	1.701%	0.0004
Sample914	34016	1.0	587.054	1.726%	106.633	1.654%	0.0004
Sample915	34042	1.0	588.627	1.729%	106.885	1.656%	0.0004
Sample916	34120	1.0	584.96	1.714%	108.079	1.672%	0.0004
Sample917	34150	1.0	583.635	1.709%	108.126	1.671%	0.0004
Sample918	34175	1.0	585.482	1.713%	108.932	1.682%	0.0004
Sample919	34243	1.0	586.788	1.714%	109.558	1.688%	0.0004
Sample920	34285	1.0	584.257	1.704%	108.468	1.67%	0.0004
Sample921	34320	1.0	586.443	1.709%	109.413	1.682%	0.0004
Sample922	34348	1.0	584.015	1.7%	109.071	1.675%	0.0004
Sample923	34376	1.0	585.156	1.702%	110.143	1.69%	0.0004
Sample924	34419	1.0	589.337	1.712%	111.23	1.705%	0.0004
Sample925	34454	1.0	588.908	1.709%	110.897	1.699%	0.0004
Sample926	34481	1.0	590.287	1.712%	111.422	1.705%	0.0004
Sample927	34510	1.0	587.123	1.701%	111.149	1.699%	0.0004
Sample928	34553	1.0	585.416	1.694%	110.013	1.68%	0.0004
Sample929	34584	1.0	587.415	1.699%	110.017	1.678%	0.0004
Sample930	34626	1.0	582.558	1.682%	109.973	1.676%	0.0004
Sample931	34649	1.0	578.181	1.669%	108.724	1.656%	0.0004
Sample932	34677	1.0	582.077	1.679%	110.035	1.674%	0.0004
Sample933	34728	1.0	582.732	1.678%	110.206	1.674%	0.0004
Sample934	34887	1.0	594.536	1.704%	112.344	1.703%	0.0004
Sample935	34912	1.0	597.621	1.712%	112.766	1.708%	0.0004
Sample936	34968	1.0	592.352	1.694%	112.696	1.704%	0.0004
Sample937	35046	1.0	588.369	1.679%	112.057	1.691%	0.0004
Sample938	35073	1.0	593.729	1.693%	113.343	1.709%	0.0004
Sample939	35100	1.0	593.928	1.692%	112.934	1.701%	0.0004
Sample940	35178	1.0	600.911	1.708%	114.187	1.716%	0.0004
Sample941	35201	1.0	597.276	1.697%	113.171	1.7%	0.0004
Sample942	35250	1.0	602.462	1.709%	114.903	1.724%	0.0004
Sample943	35286	1.0	598.285	1.696%	113.806	1.706%	0.0004
Sample944	35307	1.0	601.688	1.704%	114.466	1.715%	0.0004
Sample945	35334	1.0	606.201	1.716%	115.357	1.727%	0.0004
Sample946	35406	1.0	611.765	1.728%	117.16	1.75%	0.0004
Sample947	35485	1.0	614.652	1.732%	118.379	1.765%	0.0004
Sample948	35511	1.0	615.541	1.733%	118.78	1.77%	0.0004
Sample949	35549	1.0	614.111	1.728%	119.51	1.778%	0.0004
Sample950	35572	1.0	612.485	1.722%	118.666	1.765%	0.0004
Sample951	35603	1.0	608.979	1.71%	118.821	1.765%	0.0004
Sample952	35681	1.0	621.553	1.742%	119.624	1.774%	0.0004
Sample953	35710	1.0	623.172	1.745%	119.938	1.777%	0.0004
Sample954	35738	1.0	626.229	1.752%	120.154	1.779%	0.0004
Sample955	35764	1.0	628.834	1.758%	121.509	1.797%	0.0004
Sample956	35791	1.0	628.626	1.756%	122.582	1.812%	0.0004
Sample957	35841	1.0	633.598	1.768%	122.775	1.812%	0.0004
Sample958	35873	1.0	627.624	1.75%	122.31	1.804%	0.0004
Sample959	35905	1.0	627.133	1.747%	122.614	1.807%	0.0004
Sample960	35982	1.0	644.939	1.792%	124.73	1.834%	0.0005
Sample961	36016	1.0	648.361	1.8%	124.773	1.833%	0.0005
Sample962	36045	1.0	648.886	1.8%	125.587	1.844%	0.0005
Sample963	36094	1.0	640.129	1.774%	124.782	1.829%	0.0005
Sample964	36117	1.0	639.147	1.77%	124.043	1.818%	0.0004
Sample965	36159	1.0	637.265	1.762%	123.274	1.804%	0.0004
Sample966	36193	1.0	635.841	1.757%	122.873	1.796%	0.0004
Sample967	36220	1.0	639.12	1.765%	123.342	1.802%	0.0005
Sample968	36300	1.0	651.878	1.796%	122.861	1.792%	0.0005
Sample969	36342	1.0	653.304	1.798%	123.533	1.799%	0.0005
Sample970	36383	1.0	651.335	1.79%	122.468	1.781%	0.0005
Sample971	36559	1.0	665.69	1.821%	125.291	1.818%	0.0005
Sample972	36575	1.0	664.172	1.816%	125.859	1.825%	0.0005
Sample973	36598	1.0	665.753	1.819%	125.277	1.815%	0.0005
Sample974	36628	1.0	663.944	1.813%	124.992	1.81%	0.0005
Sample975	36651	1.0	666.999	1.82%	124.543	1.802%	0.0005
Sample976	36691	1.0	669.486	1.825%	123.655	1.787%	0.0005
Sample977	36722	1.0	668.668	1.821%	123.861	1.788%	0.0005
Sample978	36750	1.0	664.954	1.809%	123.479	1.781%	0.0005
Sample979	36793	1.0	676.606	1.839%	124.393	1.793%	0.0005
Sample980	36827	1.0	667.143	1.812%	120.999	1.743%	0.0005
Sample981	36853	1.0	667.499	1.811%	121.794	1.753%	0.0005
Sample982	36882	1.0	664.896	1.803%	120.949	1.739%	0.0005
Sample983	36915	1.0	668.87	1.812%	120.642	1.733%	0.0005
Sample984	36945	1.0	666.279	1.803%	120.361	1.727%	0.0005
Sample985	36985	1.0	659.36	1.783%	119.117	1.707%	0.0005
Sample986	37023	1.0	657.89	1.777%	118.042	1.69%	0.0005
Sample987	37053	1.0	658.285	1.777%	117.931	1.687%	0.0005
Sample988	37084	1.0	656.909	1.771%	117.502	1.68%	0.0005
Sample989	37113	1.0	657.769	1.772%	116.97	1.671%	0.0005
Sample990	37156	1.0	652.319	1.756%	115.804	1.652%	0.0005
Sample991	37181	1.0	652.613	1.755%	116.524	1.661%	0.0005
Sample992	37211	1.0	648.129	1.742%	116.282	1.656%	0.0004
Sample993	37240	1.0	650.654	1.747%	116.882	1.663%	0.0004
Sample994	37272	1.0	650.332	1.745%	116.992	1.663%	0.0004
Sample995	37304	1.0	652.036	1.748%	116.548	1.655%	0.0004
Sample996	37333	1.0	656.56	1.759%	117.169	1.663%	0.0004
Sample997	37361	1.0	654.047	1.751%	116.264	1.649%	0.0004
Sample998	37408	1.0	654.335	1.749%	115.834	1.641%	0.0004
Sample999	37448	1.0	651.337	1.739%	115.12	1.629%	0.0004
Sample1000	37474	1.0	649.134	1.732%	115.147	1.628%	0.0004
Sample1001	37507	1.0	645.358	1.721%	115.285	1.628%	0.0004
Sample1002	37535	1.0	645.792	1.721%	115.788	1.634%	0.0004
Sample1003	37562	1.0	651.792	1.735%	116.261	1.639%	0.0004
Sample1004	37603	1.0	650.37	1.73%	115.236	1.623%	0.0004
Sample1005	37630	1.0	648.844	1.724%	115.145	1.62%	0.0004
Sample1006	37661	1.0	651.44	1.73%	115.953	1.63%	0.0004
Sample1007	37690	1.0	652.991	1.733%	115.869	1.628%	0.0004
Sample1008	37732	1.0	653.157	1.731%	115.2	1.617%	0.0004
Sample1009	37763	1.0	656.876	1.739%	116.082	1.627%	0.0004
Sample1010	37794	1.0	661.215	1.75%	117.406	1.645%	0.0004
Sample1011	37825	1.0	663.432	1.754%	118.299	1.656%	0.0004
Sample1012	37844	1.0	667.341	1.763%	119.642	1.674%	0.0004
Sample1013	37874	1.0	664.463	1.754%	119.596	1.672%	0.0004
Sample1014	37917	1.0	662.117	1.746%	118.639	1.656%	0.0004
Sample1015	37946	1.0	664.005	1.75%	119.238	1.663%	0.0004
Sample1016	37980	1.0	663.557	1.747%	118.711	1.654%	0.0004
Sample1017	38054	1.0	667.606	1.754%	120.818	1.68%	0.0004
Sample1018	38083	1.0	666.163	1.749%	119.812	1.665%	0.0004
Sample1019	38120	1.0	667.11	1.75%	120.4	1.672%	0.0004
Sample1020	38150	1.0	664.737	1.742%	120.32	1.669%	0.0004
Sample1021	38222	1.0	680.613	1.781%	121.965	1.689%	0.0004
Sample1022	38249	1.0	679.488	1.776%	122.07	1.689%	0.0004
Sample1023	38272	1.0	680.311	1.778%	121.638	1.682%	0.0004
Sample1024	38346	1.0	693.903	1.81%	123.05	1.699%	0.0005
Sample1025	38374	1.0	693.473	1.807%	123.243	1.7%	0.0005
Sample1026	38395	1.0	689.073	1.795%	123.355	1.701%	0.0004
Sample1027	38425	1.0	688.615	1.792%	123.909	1.707%	0.0004
Sample1028	38473	1.0	688.354	1.789%	124.167	1.709%	0.0004
Sample1029	38516	1.0	685.491	1.78%	123.545	1.698%	0.0004
Sample1030	38543	1.0	686.876	1.782%	124.052	1.704%	0.0004
Sample1031	38566	1.0	688.847	1.786%	123.751	1.699%	0.0004
Sample1032	38616	1.0	686.029	1.777%	122.519	1.68%	0.0004
Sample1033	38695	1.0	705.14	1.822%	124.943	1.71%	0.0005
Sample1034	38730	1.0	713.341	1.842%	126.152	1.725%	0.0005
Sample1035	38757	1.0	714.581	1.844%	126.957	1.735%	0.0005
Sample1036	38800	1.0	711.095	1.833%	125.825	1.717%	0.0005
Sample1037	38835	1.0	705.388	1.816%	125.308	1.708%	0.0005
Sample1038	38907	1.0	705.491	1.813%	126.558	1.723%	0.0005
Sample1039	38923	1.0	706.367	1.815%	125.92	1.713%	0.0005
Sample1040	38953	1.0	702.704	1.804%	126.127	1.715%	0.0005
Sample1041	38978	1.0	700.339	1.797%	124.976	1.698%	0.0005
Sample1042	39003	1.0	697.505	1.788%	125.027	1.697%	0.0004
Sample1043	39026	1.0	700.646	1.795%	124.84	1.694%	0.0004
Sample1044	39072	1.0	708.775	1.814%	126.4	1.714%	0.0005
Sample1045	39097	1.0	711.962	1.821%	127.703	1.73%	0.0005
Sample1046	39129	1.0	714.226	1.825%	128.244	1.736%	0.0005
Sample1047	39161	1.0	706.469	1.804%	126.48	1.71%	0.0004
Sample1048	39188	1.0	705.678	1.801%	127.051	1.717%	0.0004
Sample1049	39214	1.0	706.177	1.801%	128.181	1.731%	0.0004
Sample1050	39241	1.0	707.349	1.803%	129.264	1.744%	0.0004
Sample1051	39280	1.0	704.649	1.794%	127.431	1.718%	0.0004
Sample1052	39324	1.0	702.943	1.788%	126.053	1.697%	0.0004
Sample1053	39352	1.0	701.117	1.782%	126.221	1.698%	0.0004
Sample1054	39386	1.0	697.357	1.771%	126.15	1.695%	0.0004
Sample1055	39423	1.0	699.057	1.773%	125.749	1.688%	0.0004
Sample1056	39455	1.0	699.843	1.774%	126.407	1.696%	0.0004
Sample1057	39483	1.0	697.042	1.765%	126.716	1.698%	0.0004
Sample1058	39527	1.0	691.398	1.749%	124.538	1.667%	0.0004
Sample1059	39606	1.0	705.132	1.78%	127.791	1.708%	0.0004
Sample1060	39687	1.0	722.877	1.821%	130.309	1.738%	0.0004
Sample1061	39733	1.0	723.29	1.82%	130.3	1.736%	0.0004
Sample1062	39777	1.0	729.891	1.835%	132.337	1.762%	0.0005
Sample1063	39816	1.0	727.583	1.827%	131.889	1.754%	0.0005
Sample1064	39844	1.0	729.674	1.831%	132.357	1.759%	0.0005
Sample1065	39872	1.0	725.746	1.82%	132.642	1.761%	0.0005
Sample1066	39910	1.0	724.142	1.814%	131.789	1.748%	0.0004
Sample1067	39936	1.0	722.165	1.808%	132.092	1.751%	0.0004
Sample1068	39966	1.0	720.417	1.803%	131.518	1.741%	0.0004
Sample1069	39989	1.0	723.332	1.809%	131.154	1.736%	0.0004
Sample1070	40068	1.0	735.154	1.835%	130.683	1.727%	0.0005
Sample1071	40101	1.0	736.161	1.836%	131.048	1.73%	0.0005
Sample1072	40129	1.0	736.393	1.835%	131.498	1.734%	0.0005
Sample1073	40207	1.0	746.828	1.857%	131.935	1.737%	0.0005
Sample1074	40247	1.0	746.255	1.854%	132.666	1.745%	0.0005
Sample1075	40276	1.0	743.894	1.847%	132.154	1.737%	0.0005
Sample1076	40306	1.0	745.57	1.85%	132.564	1.741%	0.0005
Sample1077	40334	1.0	739.831	1.834%	133.248	1.749%	0.0005
Sample1078	40361	1.0	735.173	1.821%	133.363	1.749%	0.0005
Sample1079	40367	1.0	733.223	1.816%	133.041	1.745%	0.0004
Sample1080	40409	1.0	734.972	1.819%	132.8	1.739%	0.0004
Sample1081	40439	1.0	731.345	1.809%	133.061	1.741%	0.0004
Sample1082	40467	1.0	729.429	1.803%	133.002	1.739%	0.0004
Sample1083	40497	1.0	727.47	1.796%	133.556	1.745%	0.0004
Sample1084	40534	1.0	728.882	1.798%	134.799	1.76%	0.0004
Sample1085	40563	1.0	729.868	1.799%	135.469	1.767%	0.0004
Sample1086	40590	1.0	727.24	1.792%	135.373	1.764%	0.0004
Sample1087	40618	1.0	726.944	1.79%	135.003	1.758%	0.0004
Sample1088	40645	1.0	722.953	1.779%	133.369	1.736%	0.0004
Sample1089	40669	1.0	725.671	1.784%	134.686	1.752%	0.0004
Sample1090	40707	1.0	727.395	1.787%	134.351	1.746%	0.0004
Sample1091	40736	1.0	729.622	1.791%	134.68	1.748%	0.0004
Sample1092	40768	1.0	724.597	1.777%	135.258	1.755%	0.0004
Sample1093	40793	1.0	727.351	1.783%	136.795	1.773%	0.0004
Sample1094	40820	1.0	725.129	1.776%	136.584	1.769%	0.0004
Sample1095	40898	1.0	742.292	1.815%	139.583	1.805%	0.0004
Sample1096	40925	1.0	745.984	1.823%	140.614	1.817%	0.0004
Sample1097	40952	1.0	750.141	1.832%	140.897	1.819%	0.0004
Sample1098	40983	1.0	746.687	1.822%	141.084	1.82%	0.0004
Sample1099	41021	1.0	741.071	1.807%	140.733	1.814%	0.0004
Sample1100	41102	1.0	752.602	1.831%	140.859	1.812%	0.0004
Sample1101	41133	1.0	752.275	1.829%	140.625	1.808%	0.0004
Sample1102	41203	1.0	765.92	1.859%	142.879	1.834%	0.0004
Sample1103	41277	1.0	788.696	1.911%	145.939	1.87%	0.0005
Sample1104	41319	1.0	787.363	1.906%	147.091	1.883%	0.0005
Sample1105	41348	1.0	784.4	1.897%	147.911	1.892%	0.0005
Sample1106	41377	1.0	780.826	1.887%	147.655	1.887%	0.0005
Sample1107	41405	1.0	778.793	1.881%	148.493	1.897%	0.0005
Sample1108	41432	1.0	779.734	1.882%	149.615	1.91%	0.0004
Sample1109	41455	1.0	780.556	1.883%	148.376	1.893%	0.0004
Sample1110	41484	1.0	781.893	1.885%	149.594	1.907%	0.0004
Sample1111	41524	1.0	780.769	1.88%	149.37	1.902%	0.0004
Sample1112	41550	1.0	785.214	1.89%	150.923	1.921%	0.0004
Sample1113	41568	1.0	782.423	1.882%	151.139	1.923%	0.0004
Sample1114	41603	1.0	783.684	1.884%	151.533	1.926%	0.0004
Sample1115	41628	1.0	784.998	1.886%	152.678	1.939%	0.0004
Sample1116	41658	1.0	792.531	1.902%	152.572	1.937%	0.0005
Sample1117	41674	1.0	791.291	1.899%	153.641	1.95%	0.0004
Sample1118	41700	1.0	791.786	1.899%	152.686	1.936%	0.0004
Sample1119	41738	1.0	786.883	1.885%	151.624	1.921%	0.0004
Sample1120	41768	1.0	792.227	1.897%	152.679	1.933%	0.0004
Sample1121	41851	1.0	796.091	1.902%	153.167	1.936%	0.0004
Sample1122	41899	1.0	800.269	1.91%	153.657	1.94%	0.0005
Sample1123	41941	1.0	798.266	1.903%	153.201	1.932%	0.0005
Sample1124	41970	1.0	796.032	1.897%	152.856	1.926%	0.0005
Sample1125	42003	1.0	795.032	1.893%	153.493	1.932%	0.0005
Sample1126	42034	1.0	795.5	1.893%	154.157	1.939%	0.0005
Sample1127	42062	1.0	790.454	1.879%	153.807	1.934%	0.0005
Sample1128	42090	1.0	789.351	1.875%	152.66	1.918%	0.0005
Sample1129	42133	1.0	783.657	1.86%	151.302	1.899%	0.0004
Sample1130	42200	1.0	796.111	1.887%	153.727	1.927%	0.0005
Sample1131	42230	1.0	795.268	1.883%	153.696	1.925%	0.0005
Sample1132	42265	1.0	799.644	1.892%	153.902	1.926%	0.0005
Sample1133	42300	1.0	797.821	1.886%	152.767	1.91%	0.0005
Sample1134	42338	1.0	799.93	1.889%	152.28	1.902%	0.0005
Sample1135	42419	1.0	815.447	1.922%	154.256	1.923%	0.0005
Sample1136	42498	1.0	828.904	1.95%	153.821	1.915%	0.0005
Sample1137	42527	1.0	824.645	1.939%	153.394	1.908%	0.0005
Sample1138	42560	1.0	820.035	1.927%	152.899	1.901%	0.0005
Sample1139	42593	1.0	819.638	1.924%	152.469	1.894%	0.0005
Sample1140	42632	1.0	821.672	1.927%	152.195	1.889%	0.0005
Sample1141	42655	1.0	820.181	1.923%	151.663	1.881%	0.0005
Sample1142	42678	1.0	820.673	1.923%	151.244	1.875%	0.0005
Sample1143	42714	1.0	816.494	1.912%	150.115	1.859%	0.0005
Sample1144	42770	1.0	818.521	1.914%	149.786	1.853%	0.0005
Sample1145	42840	1.0	844.246	1.971%	153.201	1.893%	0.0005
Sample1146	42871	1.0	845.782	1.973%	154.006	1.901%	0.0005
Sample1147	42910	1.0	842.001	1.962%	153.151	1.889%	0.0005
Sample1148	42939	1.0	843.231	1.964%	153.641	1.893%	0.0005
Sample1149	42976	1.0	849.002	1.976%	154.169	1.898%	0.0005
Sample1150	43004	1.0	851.155	1.979%	154.881	1.906%	0.0005
Sample1151	43050	1.0	851.046	1.977%	154.611	1.9%	0.0005
Sample1152	43128	1.0	870.977	2.02%	157.762	1.936%	0.0005
Sample1153	43151	1.0	870.91	2.018%	157.345	1.93%	0.0005
Sample1154	43190	1.0	868.464	2.011%	156.14	1.913%	0.0005
Sample1155	43235	1.0	881.372	2.039%	157.992	1.934%	0.0005
Sample1156	43261	1.0	883.469	2.042%	158.526	1.939%	0.0005
Sample1157	43288	1.0	880.928	2.035%	158.121	1.933%	0.0005
Sample1158	43317	1.0	878.169	2.027%	157.707	1.926%	0.0005
Sample1159	43356	1.0	872.704	2.013%	156.799	1.913%	0.0005
Sample1160	43435	1.0	892.722	2.055%	159.505	1.943%	0.0006
Sample1161	43468	1.0	894.914	2.059%	160.68	1.956%	0.0006
Sample1162	43496	1.0	895.363	2.058%	161.313	1.962%	0.0006
Sample1163	43540	1.0	898.718	2.064%	161.267	1.96%	0.0006
Sample1164	43568	1.0	898.988	2.063%	161.722	1.964%	0.0006
Sample1165	43611	1.0	890.134	2.041%	161.335	1.957%	0.0006
Sample1166	43641	1.0	890.818	2.041%	161.968	1.963%	0.0006
Sample1167	43712	1.0	908.328	2.078%	163.984	1.985%	0.0006
Sample1168	43728	1.0	906.104	2.072%	162.85	1.97%	0.0006
Sample1169	43758	1.0	906.36	2.071%	162.743	1.967%	0.0006
Sample1170	43786	1.0	896.585	2.048%	160.278	1.936%	0.0006
Sample1171	43824	1.0	896.595	2.046%	159.289	1.922%	0.0006
Sample1172	43851	1.0	892.211	2.035%	158.399	1.91%	0.0006
Sample1173	43874	1.0	893.822	2.037%	158.516	1.911%	0.0006
Sample1174	43899	1.0	896.807	2.043%	159.114	1.917%	0.0006
Sample1175	43928	1.0	900.439	2.05%	159.569	1.921%	0.0006
Sample1176	43958	1.0	898.903	2.045%	159.165	1.914%	0.0006
Sample1177	43984	1.0	899.083	2.044%	159.539	1.918%	0.0006
Sample1178	44027	1.0	892.014	2.026%	158.295	1.901%	0.0006
Sample1179	44055	1.0	894.085	2.029%	159.155	1.91%	0.0006
Sample1180	44083	1.0	894.37	2.029%	159.262	1.91%	0.0006
