Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence
Sample552	1000	0.889	418.144	41.814%	54.3	48.115%	0.1591
Sample553	984	0.881	425.116	43.203%	54.507	50.093%	0.1741
Sample554	1000	0.878	455.053	45.505%	55.959	50.35%	0.1751
Sample555	985	0.882	423.363	42.981%	57.465	48.485%	0.1653
Sample556	1020	0.882	429.88	42.145%	57.2	49.303%	0.1644
Sample557	987	0.875	442.096	44.792%	56.847	50.461%	0.1773
Sample558	985	0.873	433.202	43.98%	57.088	51.768%	0.1981
Sample559	1000	0.895	412.433	41.243%	52.531	46.783%	0.1566
Sample560	977	0.886	433.53	44.374%	56.66	48.659%	0.1745
Sample561	999	0.88	452.914	45.337%	61.32	49.537%	0.1914
Sample562	1008	0.874	440.786	43.729%	58.075	50.826%	0.1739
Sample563	984	0.875	485.495	49.339%	62.922	51.718%	0.1894
Sample564	979	0.871	442.763	45.226%	57.127	51.395%	0.1798
Sample565	1014	0.865	454.937	44.866%	60.06	52.688%	0.1803
Sample566	1019	0.848	484.579	47.554%	65.197	55.281%	0.1933
Sample567	973	0.868	455.012	46.764%	57.767	53.073%	0.2066
Sample568	969	0.884	411.234	42.439%	54.156	48.53%	0.1616
Sample569	994	0.857	496.116	49.911%	64.23	53.153%	0.1884
Sample570	992	0.879	439.269	44.281%	55.401	50.24%	0.1756
Sample571	985	0.863	432.763	43.935%	58.746	53.271%	0.1897
Sample572	972	0.897	420.495	43.261%	54.515	46.453%	0.1694
Sample573	1024	0.91	398.099	38.877%	49.508	44.517%	0.1515
Sample574	980	0.879	420.766	42.935%	55.177	50.128%	0.1734
Sample575	1017	0.956	303.849	29.877%	39.243	31.538%	0.1003
Sample576	999	0.88	452.914	45.337%	61.32	49.537%	0.1914
Sample577	1000	0.888	408.409	40.841%	54.576	48.119%	0.1632
Sample578	1014	0.868	456.195	44.99%	59.64	52.016%	0.1761
Sample579	983	0.881	442.658	45.031%	57.153	48.492%	0.1619
Sample580	981	0.883	420.996	42.915%	54.468	49.712%	0.1856
Sample581	1008	0.876	444.331	44.08%	57.453	50.53%	0.173
Sample582	1004	0.946	320.313	31.904%	41.549	34.089%	0.1114
Sample583	992	0.879	436.796	44.032%	56.246	50.74%	0.189
Sample584	967	0.871	441.274	45.633%	58.107	50.828%	0.1858
Sample585	999	0.88	452.914	45.337%	61.32	49.537%	0.1914
Sample586	1000	0.875	436.437	43.644%	57.423	50.883%	0.1704
Sample587	1025	0.89	433.215	42.265%	64.223	48.807%	0.1774
Sample588	992	0.875	437.471	44.1%	56.918	50.82%	0.1746
Sample589	1014	0.897	419.725	41.393%	53.406	46.239%	0.1572
Sample590	974	0.897	414.025	42.508%	52.957	45.314%	0.1492
Sample591	980	0.88	416.825	42.533%	55.168	50.12%	0.1737
Sample592	1035	0.894	445.69	43.062%	56.343	46.353%	0.1587
Sample593	972	0.909	397.846	40.931%	50.423	42.777%	0.1387
Sample594	987	0.88	442.007	44.783%	58.097	48.842%	0.1656
Sample595	1008	0.891	406.323	40.31%	53.76	47.518%	0.1578
Sample596	1022	0.927	347.877	34.039%	49.122	38.849%	0.1128
Sample597	1008	0.893	430.591	42.717%	57.256	46.453%	0.1632
Sample598	1035	0.891	424.43	41.008%	56.571	47.216%	0.1547
Sample599	992	0.868	445.686	44.928%	58.478	52.213%	0.1837
Sample600	1005	0.955	306.405	30.488%	39.153	31.272%	0.0907
Sample601	992	0.874	445.407	44.9%	56.739	51.185%	0.1761
Sample602	1008	0.902	405.99	40.277%	51.404	45.664%	0.1513
Sample603	1008	0.884	439.344	43.586%	58.363	48.626%	0.1826
Sample604	1014	0.873	447.2	44.103%	58.406	51.237%	0.1764
Sample605	1016	0.879	436.768	42.989%	57.623	49.719%	0.1709
Sample606	1018	0.887	431.181	42.356%	56.694	48.575%	0.1795
Sample607	1027	0.891	443.044	43.14%	56.641	48.197%	0.1652
Sample608	984	0.885	428.969	43.594%	53.524	49.458%	0.1731
Sample609	985	0.888	398.69	40.476%	53.382	48.407%	0.1636
Sample610	1014	0.894	443.161	43.704%	58.773	46.168%	0.1663
Sample611	1008	0.869	443.802	44.028%	59.585	51.643%	0.1755
Sample612	981	0.887	434.609	44.303%	58.42	48.137%	0.1743
Sample613	1000	0.871	438.294	43.829%	57.862	51.531%	0.1802
Sample614	1007	0.943	361.857	35.934%	46.1	36.723%	0.1216
Sample615	985	0.883	409.225	41.546%	54.873	49.759%	0.1859
Sample616	979	0.881	417.95	42.692%	54.895	49.419%	0.1664
Sample617	1015	0.891	462.458	45.562%	61.934	48.47%	0.1801
Sample618	1000	0.871	453.828	45.383%	58.316	51.416%	0.1772
Sample619	989	0.87	452.919	45.796%	57.498	51.758%	0.1838
Sample620	980	0.869	431.183	43.998%	57.73	52.447%	0.1982
Sample621	992	0.874	442.287	44.585%	57.126	51.268%	0.1754
Sample622	992	0.877	433.058	43.655%	56.273	50.244%	0.1708
Sample623	1029	0.889	442.396	42.993%	57.826	48.294%	0.1843
Sample624	972	0.89	430.613	44.302%	54.941	46.799%	0.1619
Sample625	994	0.878	434.206	43.683%	61.994	49.202%	0.1682
Sample626	1024	0.871	464.841	45.395%	60.506	51.031%	0.1755
Sample627	1020	0.935	367.523	36.032%	46.762	37.488%	0.1112
Sample628	1017	0.909	412.451	40.556%	53.469	43.662%	0.1462
Sample629	1008	0.858	447.892	44.434%	62.059	53.788%	0.1869
Sample630	963	0.884	404.847	42.04%	53.301	48.578%	0.1652
Sample631	986	0.881	422.289	42.828%	55.45	49.632%	0.171
Sample632	1008	0.874	438.04	43.456%	57.939	50.957%	0.1749
Sample633	968	0.883	438.298	45.279%	55.225	48.858%	0.175
Sample634	974	0.885	440.664	45.243%	55.689	47.862%	0.1678
Sample635	985	0.87	441.219	44.794%	58.283	52.27%	0.1963
Sample636	988	0.869	443.936	44.933%	57.881	51.87%	0.1837
Sample637	1015	0.887	431.42	42.504%	55.539	48.368%	0.1613
Sample638	1000	0.877	433.747	43.375%	56.516	50.59%	0.1781
Sample639	978	0.893	403.435	41.251%	51.189	47.755%	0.162
Sample640	980	0.882	416.33	42.483%	57.178	48.439%	0.1599
Sample641	992	0.89	417.218	42.058%	52.837	48.427%	0.1662
Sample642	989	0.875	433.716	43.854%	56.59	50.941%	0.1784
Sample643	1014	0.941	339.386	33.47%	44.278	36.031%	0.1069
Sample644	1028	0.884	455.511	44.31%	57.194	48.786%	0.1619
Sample645	981	0.869	435.651	44.409%	57.931	51.681%	0.1775
Sample646	1013	0.905	424.385	41.894%	54.885	43.774%	0.1583
Sample647	985	0.89	432.92	43.951%	55.889	46.83%	0.1648
Sample648	1002	0.904	416.114	41.528%	57.032	45.06%	0.1515
Sample649	1000	0.886	428.058	42.806%	55.298	48.514%	0.1733
Sample650	1008	0.858	481.594	47.777%	61.506	53.829%	0.1917
Sample651	992	0.884	402.2	40.544%	54.661	49.055%	0.1664
Sample652	1018	0.883	418.134	41.074%	56.295	49.347%	0.1697
Sample653	992	0.877	426.959	43.04%	56.231	50.464%	0.1731
Sample654	1027	0.899	420.859	40.979%	53.452	45.833%	0.152
Sample655	992	0.884	422.494	42.59%	55.002	48.86%	0.1653
Sample656	1000	0.872	442.971	44.297%	57.791	51.209%	0.1767
Sample657	985	0.889	415.034	42.135%	53.671	48.669%	0.1808
Sample658	1041	0.903	411.187	39.499%	51.474	47.089%	0.1681
Sample659	974	0.898	421.229	43.247%	54.124	45.603%	0.1609
Sample660	1017	0.891	434.134	42.688%	59.378	46.656%	0.1641
Sample661	967	0.888	428.348	44.297%	54.568	47.354%	0.1672
Sample662	969	0.875	440.57	45.466%	59.213	49.494%	0.173
Sample663	1015	0.895	435.119	42.869%	55.537	47.603%	0.1609
Sample664	985	0.879	421.816	42.824%	55.135	50.262%	0.1712
Sample665	1016	0.952	312.142	30.723%	39.848	32.389%	0.0923
Sample666	1005	0.852	517.612	51.504%	70.382	55.658%	0.2088
Sample667	1032	0.901	411.612	39.885%	51.359	47.506%	0.1726
Sample668	989	0.871	446.515	45.148%	57.185	51.745%	0.1838
Sample669	1007	0.929	351.959	34.951%	48.348	38.358%	0.1065
Sample670	1015	0.857	449.559	44.292%	63.669	53.263%	0.1804
Sample671	994	0.877	459.337	46.211%	59.945	49.442%	0.1679
Sample672	1008	0.886	421.839	41.849%	55.176	48.289%	0.1625
Sample673	992	0.874	431.268	43.475%	57.077	50.962%	0.1757
Sample674	1008	0.922	379.985	37.697%	49.259	41.141%	0.1374
Sample675	985	0.888	407.261	41.346%	53.225	48.521%	0.1634
Sample676	1016	0.936	349.066	34.357%	45.35	36.847%	0.1052
Sample677	1015	0.882	420.472	41.426%	56.165	49.641%	0.1651
Sample678	1008	0.909	392.092	38.898%	52.746	44.248%	0.1499
Sample679	975	0.874	439.251	45.051%	57.881	50.293%	0.1671
Sample680	979	0.886	414.941	42.384%	53.877	49.308%	0.1818
Sample681	1000	0.876	442.824	44.282%	57.349	50.564%	0.1728
Sample682	992	0.884	425.073	42.85%	55.253	48.837%	0.1671
Sample683	985	0.884	409.766	41.601%	54.276	49.218%	0.1666
Sample684	992	0.875	428.206	43.166%	56.573	50.771%	0.1798
Sample685	1011	0.869	467.634	46.255%	62.647	50.435%	0.1706
Sample686	1008	0.873	451.881	44.829%	58.072	51.329%	0.177
Sample687	1008	0.876	438.693	43.521%	57.8	50.585%	0.1723
Sample688	992	0.879	417.539	42.091%	55.627	50.182%	0.1723
Sample689	1008	0.872	441.637	43.813%	58.796	51.206%	0.1786
Sample690	1017	0.874	483.653	47.557%	62.419	49.481%	0.17
Sample691	971	0.87	445.631	45.894%	56.192	51.81%	0.1876
Sample692	1008	0.898	406.917	40.369%	51.697	46.636%	0.1557
Sample693	986	0.866	437.21	44.342%	58.637	52.217%	0.1833
Sample694	1000	0.868	441.132	44.113%	59.332	51.799%	0.1736
Sample695	1000	0.875	443.729	44.373%	57.186	50.929%	0.1762
Sample696	985	0.88	420.397	42.68%	55.194	50.05%	0.1698
Sample697	977	0.893	421.139	43.105%	53.194	46.513%	0.1575
Sample698	981	0.867	435.456	44.389%	59.273	52.611%	0.2029
Sample699	1008	0.867	467.412	46.37%	62.14	51.252%	0.1816
Sample700	1034	0.892	444.571	42.995%	55.893	47.286%	0.1623
Sample701	1015	0.874	452.714	44.602%	57.985	51.508%	0.1788
Sample702	1013	0.848	473.454	46.738%	65.492	55.0%	0.1925
Sample703	1013	0.91	399.923	39.479%	52.959	43.708%	0.1447
Sample704	1014	0.873	446.346	44.018%	58.805	51.087%	0.1785
Sample705	968	0.881	436.806	45.125%	55.399	49.012%	0.1686
Sample706	1000	0.877	435.602	43.56%	56.621	50.426%	0.1723
Sample707	989	0.874	445.868	45.083%	57.239	51.525%	0.1973
Sample708	987	0.9	413.632	41.908%	52.242	44.842%	0.1474
Sample709	1001	0.894	423.246	42.282%	53.356	47.181%	0.1602
Sample710	978	0.893	400.777	40.979%	51.227	47.79%	0.1639
Sample711	987	0.88	449.883	45.581%	58.071	48.969%	0.1673
Sample712	981	0.908	382.363	38.977%	49.486	43.769%	0.1436
Sample713	989	0.861	452.555	45.759%	59.427	53.494%	0.1901
Sample714	1015	0.898	425.716	41.942%	53.426	46.011%	0.1581
Sample715	1027	0.875	461.16	44.904%	59.447	50.728%	0.1723
Sample716	1000	0.873	442.073	44.207%	58.047	50.926%	0.1771
Sample717	972	0.89	413.905	42.583%	52.526	48.034%	0.1659
Sample718	980	0.895	412.545	42.096%	54.602	45.85%	0.1554
Sample719	1034	0.883	441.087	42.658%	57.915	49.049%	0.1661
Sample720	985	0.886	432.291	43.887%	54.786	49.421%	0.1905
Sample721	987	0.866	448.93	45.484%	58.81	52.204%	0.1847
Sample722	1015	0.897	410.006	40.395%	53.819	46.131%	0.1596
Sample723	1013	0.863	454.151	44.832%	61.04	52.899%	0.1845
Sample724	1015	0.881	454.249	44.754%	56.41	49.611%	0.1683
Sample725	1001	0.888	426.625	42.62%	56.61	47.246%	0.1568
Sample726	967	0.874	447.353	46.262%	59.008	49.873%	0.1725
Sample727	988	0.873	436.386	44.169%	57.139	51.205%	0.1795
Sample728	1016	0.869	460.995	45.374%	60.392	51.736%	0.1801
Sample729	986	0.868	435.637	44.182%	58.587	51.78%	0.192
Sample730	983	0.887	435.901	44.344%	55.682	47.77%	0.1661
Sample731	1034	0.896	438.852	42.442%	55.436	46.161%	0.1579
Sample732	992	0.897	400.679	40.391%	51.265	46.736%	0.1589
Sample733	986	0.875	433.51	43.967%	56.72	51.031%	0.1724
Sample734	983	0.852	451.402	45.921%	62.24	54.759%	0.2
Sample735	1000	0.874	445.199	44.52%	57.491	50.943%	0.174
Sample736	1000	0.873	439.725	43.973%	57.286	51.544%	0.1795
Sample737	982	0.847	496.632	50.574%	64.782	54.987%	0.2021
Sample738	1019	0.874	477.256	46.836%	61.872	49.66%	0.1744
Sample739	987	0.863	452.379	45.834%	59.522	52.836%	0.1931
Sample740	980	0.886	425.636	43.432%	53.583	48.68%	0.1667
Sample741	988	0.884	419.546	42.464%	54.746	49.061%	0.1698
Sample742	1016	0.93	353.424	34.786%	47.448	38.294%	0.1197
Sample743	985	0.882	412.589	41.887%	54.585	49.498%	0.1668
Sample744	988	0.87	438.113	44.343%	57.845	51.838%	0.1833
Sample745	1020	0.888	419.487	41.126%	54.897	48.894%	0.1763
Sample746	980	0.861	454.169	46.344%	60.405	53.993%	0.215
Sample747	1014	0.897	407.117	40.15%	56.174	45.629%	0.1624
Sample748	980	0.887	440.207	44.919%	56.473	47.136%	0.1573
Sample749	981	0.874	423.259	43.146%	56.412	50.879%	0.1757
Sample750	1028	0.877	454.318	44.194%	59.724	50.183%	0.1762
Sample751	1018	0.875	446.369	43.848%	58.234	51.047%	0.1803
Sample752	972	0.89	413.905	42.583%	52.526	48.034%	0.1659
Sample753	986	0.873	431.944	43.808%	57.64	50.785%	0.1724
Sample754	986	0.872	440.622	44.688%	57.027	51.307%	0.1769
Sample755	985	0.87	446.166	45.296%	57.505	51.874%	0.1811
Sample756	1000	0.878	431.701	43.17%	56.856	50.129%	0.1727
Sample757	983	0.889	426.75	43.413%	55.642	47.21%	0.1532
Sample758	985	0.894	426.839	43.334%	54.293	45.947%	0.1599
Sample759	1022	0.901	416.301	40.734%	54.188	46.175%	0.1567
Sample760	985	0.868	451.401	45.828%	57.386	52.595%	0.1863
Sample761	1008	0.877	439.09	43.561%	57.467	50.294%	0.1735
Sample762	1000	0.887	413.025	41.302%	54.701	48.471%	0.1614
Sample763	985	0.867	438.895	44.558%	58.108	52.693%	0.1881
Sample764	970	0.873	435.601	44.907%	58.748	50.487%	0.1752
Sample765	1000	0.873	446.604	44.66%	57.655	51.347%	0.1786
Sample766	980	0.876	431.512	44.032%	56.15	51.012%	0.1906
Sample767	982	0.849	467.926	47.65%	63.005	54.96%	0.2049
Sample768	1015	0.867	464.195	45.733%	59.637	52.449%	0.186
Sample769	981	0.88	444.018	45.262%	58.746	49.45%	0.1712
Sample770	978	0.881	422.152	43.165%	54.608	49.517%	0.1698
Sample771	1026	0.87	455.643	44.41%	60.736	51.676%	0.1725
Sample772	984	0.881	420.01	42.684%	54.577	49.888%	0.1704
Sample773	980	0.884	412.248	42.066%	54.199	49.239%	0.1689
Sample774	980	0.871	436.36	44.527%	57.164	51.933%	0.1794
Sample775	978	0.876	461.496	47.188%	58.929	50.82%	0.1968
Sample776	972	0.89	413.905	42.583%	52.526	48.034%	0.1659
Sample777	1014	0.913	387.328	38.198%	52.085	42.161%	0.1424
Sample778	992	0.857	459.383	46.309%	60.205	54.312%	0.1949
Sample779	979	0.88	432.653	44.193%	58.477	48.504%	0.169
Sample780	1014	0.886	427.858	42.195%	56.013	48.428%	0.1633
Sample781	1013	0.868	463.141	45.72%	60.701	51.652%	0.1805
Sample782	980	0.877	425.179	43.386%	55.486	50.409%	0.1736
Sample783	1000	0.887	422.955	42.296%	54.781	48.299%	0.1664
Sample784	1014	0.942	334.385	32.977%	44.169	35.688%	0.1065
Sample785	1018	0.877	445.198	43.733%	58.473	50.1%	0.1692
Sample786	985	0.888	421.698	42.812%	53.937	48.911%	0.1855
Sample787	1008	0.887	433.715	43.027%	54.587	48.738%	0.1684
Sample788	982	0.871	456.73	46.51%	60.289	50.325%	0.174
Sample789	973	0.85	491.322	50.496%	67.879	56.607%	0.2149
Sample790	1000	0.876	433.745	43.374%	57.206	50.69%	0.1714
Sample791	1008	0.853	477.518	47.373%	62.184	54.691%	0.201
Sample792	1034	0.901	410.236	39.675%	52.459	45.467%	0.1485
Sample793	1023	0.866	455.601	44.536%	59.78	53.518%	0.1914
Sample794	967	0.882	416.312	43.052%	57.254	49.187%	0.1936
Sample795	1017	0.881	436.419	42.912%	56.77	49.61%	0.1675
Sample796	988	0.887	424.085	42.924%	57.198	48.768%	0.1827
Sample797	1000	0.88	440.705	44.07%	56.441	50.784%	0.1904
Sample798	1022	0.879	458.283	44.842%	58.481	49.486%	0.1741
Sample799	974	0.891	426.089	43.746%	55.1	46.789%	0.1603
Sample800	992	0.883	421.388	42.479%	54.99	49.351%	0.1693
Sample801	1000	0.873	433.718	43.372%	57.413	51.393%	0.1778
Sample802	969	0.849	462.207	47.699%	63.166	54.602%	0.1941
Sample803	1008	0.882	419.871	41.654%	56.811	49.72%	0.1832
Sample804	1018	0.883	437.428	42.969%	56.237	49.297%	0.1673
Sample805	981	0.882	424.896	43.313%	54.779	49.996%	0.1866
Sample806	990	0.884	421.403	42.566%	54.667	49.432%	0.1829
Sample807	1014	0.873	446.346	44.018%	58.805	51.087%	0.1785
Sample808	970	0.895	402.813	41.527%	51.673	46.821%	0.1633
Sample809	981	0.869	469.457	47.855%	64.117	53.007%	0.2042
Sample810	985	0.874	430.558	43.711%	56.212	51.244%	0.1767
Sample811	1000	0.885	422.834	42.283%	54.867	49.114%	0.1655
Sample812	1026	0.869	452.453	44.099%	61.375	51.306%	0.1752
Sample813	979	0.876	427.987	43.717%	55.988	50.37%	0.1735
Sample814	986	0.867	453.543	45.998%	58.25	52.407%	0.1847
Sample815	1000	0.875	431.795	43.18%	57.566	50.504%	0.1698
Sample816	980	0.853	506.345	51.668%	67.855	55.993%	0.2065
Sample817	1034	0.857	479.794	46.402%	65.164	53.489%	0.1767
Sample818	993	0.907	390.103	39.285%	49.568	44.16%	0.1419
Sample819	983	0.856	471.187	47.934%	62.368	53.322%	0.1871
Sample820	976	0.891	438.076	44.885%	54.985	47.927%	0.1679
Sample821	1019	0.88	440.728	43.251%	57.178	49.818%	0.1697
Sample822	984	0.884	429.795	43.678%	53.946	49.312%	0.1707
Sample823	1000	0.866	461.699	46.17%	59.595	52.284%	0.1806
Sample824	981	0.882	424.896	43.313%	54.779	49.996%	0.1866
Sample825	980	0.881	427.471	43.619%	57.416	48.918%	0.1659
Sample826	974	0.899	409.505	42.044%	52.738	45.126%	0.1438
Sample827	1008	0.883	433.211	42.977%	55.683	49.465%	0.1684
Sample828	1008	0.89	419.543	41.621%	55.836	48.394%	0.1674
Sample829	992	0.864	459.833	46.354%	59.794	52.589%	0.1826
Sample830	1009	0.879	448.457	44.446%	60.96	48.831%	0.1671
Sample831	979	0.867	449.942	45.959%	57.935	52.394%	0.1874
Sample832	1027	0.882	450.982	43.913%	58.153	49.111%	0.1716
Sample833	992	0.881	421.841	42.524%	56.039	49.532%	0.1715
Sample834	1013	0.891	427.986	42.249%	54.264	47.823%	0.1626
Sample835	972	0.89	413.905	42.583%	52.526	48.034%	0.1659
Sample836	985	0.876	449.302	45.614%	56.317	51.34%	0.1932
Sample837	988	0.877	459.753	46.534%	59.345	49.232%	0.1732
Sample838	979	0.876	425.096	43.421%	55.617	50.901%	0.1767
Sample839	1018	0.873	438.036	43.029%	58.5	51.28%	0.1763
Sample840	1008	0.881	458.078	45.444%	61.622	49.385%	0.1907
Sample841	981	0.866	456.966	46.582%	61.23	51.338%	0.1763
Sample842	1019	0.887	441.49	43.326%	55.74	49.014%	0.1805
Sample843	972	0.89	413.905	42.583%	52.526	48.034%	0.1659
Sample844	992	0.871	439.846	44.339%	57.78	51.589%	0.1781
Sample845	966	0.872	441.037	45.656%	58.412	50.084%	0.1806
Sample846	1015	0.922	372.165	36.667%	51.306	40.56%	0.1225
Sample847	1001	0.915	371.48	37.111%	50.391	42.944%	0.1598
Sample848	1008	0.872	445.064	44.153%	58.554	51.245%	0.1775
Sample849	1013	0.947	327.953	32.374%	42.255	33.81%	0.1022
Sample850	999	0.893	410.019	41.043%	52.27	47.902%	0.1661
Sample851	1014	0.876	458.514	45.218%	57.942	50.783%	0.1701
Sample852	1008	0.884	428.672	42.527%	54.893	49.52%	0.1751
Sample853	987	0.883	440.969	44.678%	57.663	48.31%	0.1705
Sample854	968	0.868	443.853	45.853%	58.563	51.391%	0.1888
Sample855	972	0.89	413.905	42.583%	52.526	48.034%	0.1659
Sample856	1014	0.873	446.346	44.018%	58.805	51.087%	0.1785
Sample857	980	0.919	375.373	38.303%	47.456	42.044%	0.1465
Sample858	980	0.878	424.838	43.351%	55.367	50.3%	0.1728
Sample859	1008	0.939	345.051	34.231%	44.931	36.715%	0.1095
Sample860	992	0.878	423.14	42.655%	56.332	50.296%	0.1725
Sample861	1000	0.878	431.701	43.17%	56.856	50.129%	0.1727
Sample862	1008	0.868	444.831	44.13%	59.576	51.886%	0.1801
Sample863	992	0.881	423.307	42.672%	54.986	49.864%	0.1696
Sample864	1000	0.871	445.215	44.521%	58.184	51.557%	0.1774
Sample865	967	0.885	425.425	43.994%	56.607	47.539%	0.164
Sample866	1000	0.881	425.826	42.583%	55.688	49.849%	0.1683
Sample867	1000	0.88	425.609	42.561%	56.03	49.648%	0.1694
Sample868	963	0.912	360.062	37.39%	46.497	43.497%	0.1443
Sample869	1020	0.886	456.009	44.707%	57.797	50.872%	0.2218
Sample870	1014	0.859	499.216	49.232%	63.264	54.125%	0.2112
Sample871	1019	0.865	475.854	46.698%	61.129	52.532%	0.1882
Sample872	972	0.89	413.905	42.583%	52.526	48.034%	0.1659
Sample873	1034	0.892	444.45	42.984%	56.338	46.913%	0.1592
Sample874	1014	0.873	446.346	44.018%	58.805	51.087%	0.1785
Sample875	962	0.846	463.855	48.218%	60.579	56.397%	0.2135
Sample876	979	0.881	433.602	44.29%	54.212	49.615%	0.1729
Sample877	972	0.89	413.905	42.583%	52.526	48.034%	0.1659
Sample878	1015	0.838	538.348	53.039%	74.476	57.74%	0.2195
Sample879	981	0.887	405.991	41.385%	53.206	48.528%	0.1632
Sample880	970	0.869	430.027	44.333%	57.205	51.833%	0.1789
Sample881	1015	0.878	458.068	45.13%	58.036	49.981%	0.1713
Sample882	1017	0.866	450.783	44.325%	60.517	52.406%	0.1829
Sample883	985	0.877	434.186	44.08%	56.438	50.357%	0.1721
Sample884	1015	0.868	445.829	43.924%	59.212	52.334%	0.1859
Sample885	1000	0.878	429.663	42.966%	56.621	50.172%	0.1713
Sample886	1015	0.874	440.855	43.434%	58.54	50.982%	0.1763
Sample887	992	0.871	436.653	44.017%	58.056	51.573%	0.185
Sample888	979	0.864	449.896	45.955%	58.438	52.849%	0.1914
Sample889	980	0.886	435.087	44.397%	56.638	47.789%	0.1639
Sample890	1014	0.873	446.346	44.018%	58.805	51.087%	0.1785
Sample891	1000	0.881	428.72	42.872%	55.89	50.03%	0.169
Sample892	980	0.866	441.375	45.038%	58.28	52.362%	0.1832
Sample893	992	0.88	433.569	43.707%	55.515	49.567%	0.1735
Sample894	988	0.904	404.565	40.948%	53.268	45.097%	0.1545
Sample895	1016	0.958	299.322	29.461%	38.339	30.87%	0.0884
Sample896	977	0.882	432.448	44.263%	57.648	48.314%	0.1673
Sample897	972	0.87	436.414	44.899%	57.24	52.344%	0.2019
Sample898	999	0.88	452.914	45.337%	61.32	49.537%	0.1914
Sample899	992	0.88	427.51	43.096%	55.402	49.979%	0.1704
Sample900	967	0.875	451.657	46.707%	58.361	49.754%	0.1732
Sample901	1018	0.876	446.471	43.858%	57.969	50.815%	0.1746
Sample902	1000	0.888	419.167	41.917%	54.365	48.664%	0.1633
Sample903	974	0.873	454.922	46.707%	59.498	51.008%	0.1739
Sample904	1014	0.861	471.817	46.53%	61.297	53.511%	0.1868
Sample905	1000	0.881	419.514	41.951%	56.091	49.702%	0.1657
Sample906	987	0.872	440.758	44.656%	58.062	51.059%	0.1743
Sample907	979	0.887	416.226	42.515%	53.66	49.11%	0.1814
Sample908	1022	0.879	434.289	42.494%	57.918	49.94%	0.1681
Sample909	1014	0.874	426.651	42.076%	58.456	50.814%	0.1669
Sample910	1006	0.895	416.399	41.392%	56.352	45.481%	0.1492
Sample911	992	0.882	414.714	41.806%	55.177	49.518%	0.1705
Sample912	979	0.875	429.996	43.922%	56.196	50.855%	0.1741
Sample913	981	0.888	434.432	44.285%	56.122	47.329%	0.1574
Sample914	981	0.894	411.492	41.946%	52.122	47.01%	0.1636
Sample915	980	0.876	441.818	45.083%	55.368	50.876%	0.1761
Sample916	999	0.935	335.418	33.575%	45.511	37.371%	0.1082
Sample917	1014	0.874	450.253	44.404%	58.602	50.696%	0.1703
Sample918	987	0.847	463.066	46.917%	63.172	55.519%	0.1986
Sample919	986	0.929	352.497	35.75%	47.172	38.904%	0.115
Sample920	974	0.894	417.494	42.864%	52.95	45.997%	0.1572
Sample921	1024	0.879	438.334	42.806%	59.337	49.263%	0.1655
Sample922	1008	0.888	428.283	42.488%	54.841	47.995%	0.166
Sample923	985	0.877	419.495	42.588%	55.685	50.496%	0.1745
Sample924	981	0.897	408.156	41.606%	51.897	46.283%	0.1571
Sample925	1023	0.892	423.678	41.415%	55.103	47.487%	0.1572
Sample926	980	0.868	436.714	44.563%	57.486	52.225%	0.1823
Sample927	1000	0.874	443.3	44.33%	57.486	51.196%	0.1747
Sample928	976	0.862	465.95	47.741%	63.212	51.747%	0.1978
Sample929	1014	0.893	418.601	41.282%	54.233	47.576%	0.1598
Sample930	975	0.889	423.475	43.433%	54.336	47.124%	0.1599
Sample931	972	0.89	413.905	42.583%	52.526	48.034%	0.1659
Sample932	992	0.873	440.683	44.424%	57.18	51.316%	0.1777
Sample933	1021	0.913	404.377	39.606%	51.886	43.207%	0.1427
Sample934	1014	0.875	454.44	44.817%	62.924	50.267%	0.2013
Sample935	988	0.864	453.833	45.935%	59.057	52.654%	0.1861
Sample936	1018	0.918	384.484	37.769%	50.79	41.654%	0.1377
Sample937	1003	0.942	321.36	32.04%	43.199	34.985%	0.1041
Sample938	985	0.882	423.276	42.972%	55.117	50.246%	0.1928
Sample939	985	0.876	434.876	44.15%	55.905	50.695%	0.1773
Sample940	999	0.947	329.345	32.967%	44.164	35.436%	0.1082
Sample941	972	0.89	413.905	42.583%	52.526	48.034%	0.1659
Sample942	1015	0.927	361.501	35.616%	46.707	40.383%	0.1272
Sample943	1038	0.901	438.462	42.241%	55.061	44.921%	0.1514
Sample944	1035	0.881	450.248	43.502%	56.823	50.46%	0.1789
Sample945	985	0.87	450.779	45.764%	57.142	52.092%	0.1833
Sample946	1008	0.951	311.272	30.88%	41.04	32.683%	0.0991
Sample947	1016	0.948	326.014	32.088%	41.436	32.927%	0.0938
Sample948	985	0.877	436.779	44.343%	56.278	51.033%	0.1918
Sample949	974	0.907	393.313	40.381%	51.531	43.949%	0.1674
Sample950	972	0.89	413.905	42.583%	52.526	48.034%	0.1659
Sample951	1008	0.874	443.221	43.97%	58.451	51.155%	0.177
Sample952	1000	0.943	313.834	31.383%	42.573	34.931%	0.1028
Sample953	1000	0.879	433.017	43.302%	56.263	50.107%	0.1701
Sample954	992	0.879	431.921	43.54%	56.475	49.917%	0.1766
Sample955	977	0.867	437.461	44.776%	56.958	52.918%	0.1875
Sample956	985	0.882	422.518	42.895%	54.885	50.034%	0.1852
